My brothers and I finally cooling off after a hot Sonoran desert day.  #Family #Reunited #Vaccinated  #PhotogByrdLife🎥 @ La Estancia de Tucson https://t.co/6zAmYtACgI,2021-06-05 15:47:03,1401203924460261376,Sean M. Byrd,byrdyman,20117914,"Los Angeles, CA",,"Freelance Photojournalist, Videographer Editor. Father of three beautiful kids. Sports lover and Outdoor enthusiast... My tweets are my own opinion!",True,819,2083,5655,7676,29,2009-02-05 03:32:40,https://pbs.twimg.com/profile_images/1206955160028635136/EjSH3-bb_normal.jpg,False,False,en
Same. #Vaccine https://t.co/6hq1ns67zi,2021-06-05 14:27:11,1401183824948744198,Pima County Democratic Party,PimaDems,1733015970,"Tucson, Arizona",https://t.co/xPnqNDMvuV,"Promoting Democratic values and policies by electing Democrats to local, state, & federal offices. Follow us on Facebook & Instagram (PimaDems everywhere)!",False,2152,1240,4072,9915,38,2013-09-05 20:43:44,https://pbs.twimg.com/profile_images/1145808241013620736/hffWHN8G_normal.jpg,False,False,en
RT @SLealRx: These are great videos of #pharmacists speaking about their frontline role in overcoming this #pandemic! #covid #vaccine #Publ…,2021-06-05 03:29:24,1401018290483335171,Neeraj,Phrmacologist,1102796606,,,,False,103,1786,7790,3535,0,2013-01-19 04:43:13,https://pbs.twimg.com/profile_images/1389062625326092293/JENDMy0l_normal.jpg,True,False,en
"RT @RyanShead: It’s not just the United States dealing with this. 

#COVID19 should be the least political thing in the world right now. Wh…",2021-06-04 18:45:38,1400886477907763206,🌊🌊🌊Elli B. 🌊🌊🌊,witchelli,185707019,"Richmond, VA via Jersey ",,"Mom. Mima. Teacher. ArmyVet-91B.Ret med. Jersey Girl.3x CA survivor. RA/PsA/fibroComediaphile, IAN BAGG.S.KING! #BlackLivesMatter #BidenHarris #FBR 🏳️‍🌈",False,4027,5000,131018,40271,27,2010-09-01 16:57:25,https://pbs.twimg.com/profile_images/1375159001604894730/hhXsh9fs_normal.jpg,True,False,en
"It’s not just the United States dealing with this. 

#COVID19 should be the least political thing in the world right now. Why isn’t it? 

We end this TOGETHER. 💯
#WearAMask #SocialDistance #GetVaccinated #Australia https://t.co/ZVGT2F94JO",2021-06-04 18:45:15,1400886384332742658,Ryan Shead,RyanShead,790624550,"Tucson, AZ",https://t.co/raPwx052OJ,Podcast Host | Mental Health Advocate | Veteran | Arizona House Candidate 2022,False,28369,23467,57944,30400,61,2012-08-30 02:19:05,https://pbs.twimg.com/profile_images/1386188943708737538/4d47q30h_normal.jpg,True,False,en
RT @CredibleMeds: The COVID-19 vaccines that are rolling out across the US and the world are our only hope for ending the global pandemic.…,2021-06-04 15:01:31,1400830077051490307,Cel St.Pierre,CelStPierre,1858080794,,,"Science and social studies educator|K-12 administrator  @pdkintl Distinguished Educator|@NASSP|@ASCD|
technology enthusiast/@localguides",False,152,481,14066,6251,42,2013-09-12 17:48:21,https://pbs.twimg.com/profile_images/663084351417110529/-4cJTVcF_normal.jpg,True,False,en
These are great videos of #pharmacists speaking about their frontline role in overcoming this #pandemic! #covid #vaccine #PublicHealth #access #eligibleprovider https://t.co/xg6LkAFYO6,2021-06-04 13:58:19,1400814172951105536,"Sandra Leal, PharmD, MPH, FAPhA, CDCES",SLealRx,17485196,"Tucson, AZ",https://t.co/M4U60nTrzE,"President, American Pharmacists Association | Executive Vice President, Tabula Rasa HealthCare #Pharmacist, #PublicHealth, #Advocate, #Science @BetheVoiceRx",False,4228,5002,23096,23980,108,2008-11-19 12:57:02,https://pbs.twimg.com/profile_images/1398468070029414403/i6BCdbe2_normal.jpg,False,False,en
"The CDC announced vaccinated people can now go maskless in most situations. Here’s what you can do now if you’re vaccinated:

#ARCpointLabs #COVID19 #COVIDVaccine #COVID19Vaccine https://t.co/kQISGejuMn",2021-06-03 23:29:59,1400595651927416837,ARCpoint Tucson,ARCptTucsonAZ,880451888604475392,"Tucson, AZ",https://t.co/ZbsqGAB7zU,"Specializing in discreet professional Drug, Alcohol, Lab, DNA, and DOT Testing services for businesses and individuals.",False,1,0,0,210,0,2017-06-29 15:44:23,https://pbs.twimg.com/profile_images/880453462655238144/3XhSwbII_normal.jpg,False,False,en
They have a #Vaccine for that. https://t.co/EQRtzLvDxs,2021-06-03 22:52:53,1400586315695935489,Thomas W Johnson Jr,TjReasonz,819925945465221124,"Tucson,Arizona    ",,"If you’re a WOKE TwitFace, go right on by me & back to SLEEP/ I’m with #AynRAND/Objective Reality/Reason/Independent-Thought/Capitalism/Self-Interest/PrezTRUMP!",False,3048,4992,29641,33949,8,2017-01-13 15:15:53,https://pbs.twimg.com/profile_images/1268917171582730240/VsAidkI9_normal.jpg,True,False,en
"The CDC announced vaccinated people can now go maskless in most situations. Here’s what you can do now if you’re vaccinated:

#ARCpointLabs #COVID19 #COVIDVaccine #COVID19Vaccine https://t.co/xayF7aXWeK",2021-06-03 21:30:01,1400565460513529858,ARCpoint Hickory,ArcpointH,880456978899881984,"Tucson, AZ",https://t.co/fIRnRwKTQu,"Specializing in discreet professional Drug, Alcohol, Lab, DNA, and DOT Testing services for businesses and individuals.",False,1,0,0,212,0,2017-06-29 16:04:36,https://pbs.twimg.com/profile_images/880458250335821825/LLkr4Sg__normal.jpg,False,False,en
"@labyrinthweaver Yes! I am!
#GetVaccinated",2021-06-03 20:20:18,1400547914145886209,Tammy Maki #resist,MakiTmakiaz,849565268,"Tucson, AZ",,"Arizonan, all my life. Worked with my grandmother on Mo Udall's campaign when I was 5. Democrat. Truth matters. Science matters. Brush your teeth.",False,2189,4047,20076,15724,1,2012-09-27 16:42:39,https://pbs.twimg.com/profile_images/1351933421077970945/mdcamOOE_normal.jpg,True,False,en
Be careful with COVID-19 vaccines scams. Learn more in the FDA’s recent blog. https://t.co/ssN8E6p7y7 @US_FDA #Vaccine #Scam https://t.co/wCZqfyccHs,2021-06-03 17:47:03,1400509348703621123,Schmidt & Sethi,SchmidtSethi,586939970,"Tucson, AZ",http://t.co/g4Q4cQwlOR,Representing Tucsonans who have been injured or lost a loved one against wrongdoers and their insurance companies. #PersonalInjury #Tucson #Phoenix #Arizona,False,1714,3167,379,4361,28,2012-05-21 22:40:07,https://pbs.twimg.com/profile_images/2241276350/KSS_logo_1__normal.jpg,True,False,en
RT @GoodrumVirusLab: Still have questions about vaccines? @AmerSocVirol has virologists you can talk to for straight answers! Join a zoom s…,2021-06-03 16:39:39,1400492386153869313,VirusProfSings,VirusProfSings,2632480924,,,,False,1307,294,3056,1875,17,2014-06-22 21:20:47,https://pbs.twimg.com/profile_images/480825160195244032/UGW4od59_normal.jpeg,True,False,en
"@kelliejmcnamara @Smith5505479926 @TheRightMelissa #Vaccinated but can’t find facts, what a shame",2021-06-03 13:59:38,1400452118813679617,Dale Doback,DDprestigeWW,1270772771660992512,"Catalina, AZ",,The young calf,False,9,178,1547,1783,0,2020-06-10 17:40:22,https://pbs.twimg.com/profile_images/1270775486701060097/KMqDBCzp_normal.jpg,True,False,en
@majogm Lo que #Pfizer se llevó,2021-06-03 02:22:44,1400276734772232193,FlodeSank' 💪,Floppy1978,1134275629,Patagonia,,"Coleccionista de bloqueos (tengo a Ella, Anibaul, Albertitere, D'elia, entre otros) Quiero completar el álbum! Soy del 41%.",False,1030,1676,49244,14950,1,2013-01-30 14:39:39,https://pbs.twimg.com/profile_images/1033887120040112128/qPFzqyHN_normal.jpg,False,False,es
RT @SLealRx: #publichealth #pharmacists bring care to people’s home in #rural areas; #covid #vaccine #access https://t.co/hM2v5848v7,2021-06-02 17:47:03,1400146959294418945,Globalhealth Bot,globalhealthbot,1327723330636492804,,,Created by Doctor @KrittanawongMD. A bot that collects Tweets about global health #globalhealth and health education to improve health around the world,False,795,1,0,48728,11,2020-11-14 21:21:31,https://pbs.twimg.com/profile_images/1327723399771205633/c5UHkWw5_normal.jpg,True,False,en
RT @SLealRx: #publichealth #pharmacists bring care to people’s home in #rural areas; #covid #vaccine #access https://t.co/hM2v5848v7,2021-06-02 17:42:34,1400145831563563008,David Steeb,David_Steeb,359668949,"Chapel Hill, NC USA",https://t.co/L2Yi8LcULu,Assistant Professor & Director of Global Engagement @UNCPharmacy. Adjunct Senior Lecturer @MonashPharm. Global health and pharmacy interests. Tweets my own.,False,1101,952,5621,1487,11,2011-08-22 00:09:03,https://pbs.twimg.com/profile_images/1035342588927254528/axW5_wU2_normal.jpg,True,False,en
#publichealth #pharmacists bring care to people’s home in #rural areas; #covid #vaccine #access https://t.co/hM2v5848v7,2021-06-02 17:39:59,1400145181249257475,"Sandra Leal, PharmD, MPH, FAPhA, CDCES",SLealRx,17485196,"Tucson, AZ",https://t.co/M4U60nTrzE,"President, American Pharmacists Association | Executive Vice President, Tabula Rasa HealthCare #Pharmacist, #PublicHealth, #Advocate, #Science @BetheVoiceRx",False,4228,5002,23096,23980,108,2008-11-19 12:57:02,https://pbs.twimg.com/profile_images/1398468070029414403/i6BCdbe2_normal.jpg,False,False,en
"RT @SoAZCommunityFd: CFSA announces an additional $33,000 in #COVID-19 Relief Funding to support COVID-19 #vaccine education and distributi…",2021-06-02 12:15:13,1400063453423828993,Dr. Judy Riffle,uscdrj1,2690768288,"Rio Rico, AZ",https://t.co/MYbUaSHyqC,"Santa Cruz Grants & Consulting, LLC. Proud wife of Bronze Star #Veteran. Jjaja Judy! She/her. Feel the fear and do it anyway. Black lives matter.",False,1013,2268,8485,9998,62,2014-07-29 18:39:41,https://pbs.twimg.com/profile_images/568889137600548864/Z9Mh4pE9_normal.jpeg,False,False,en
RT @CredibleMeds: The COVID-19 vaccines that are rolling out across the US and the world are our only hope for ending the global pandemic.…,2021-06-02 09:10:51,1400017054682517504,AMRYC,Amrycfrance,741997667883098112,,https://t.co/hO6uBNLai1,Association des maladies héréditaires du rythme cardiaque. Site internet : https://t.co/hO6uBNLai1 !,False,329,399,1279,737,3,2016-06-12 14:16:44,https://pbs.twimg.com/profile_images/1067874163623370752/8iXYyza4_normal.jpg,True,False,en
"@EakThestandard "" #AstraZeneca เผย ส่งมอบวัคซีนโควิด-19 ที่ผลิตในไทยล็อตแรกแล้ว 1.8 ล้านโดส เพื่อเริ่มฉีดในไทย 7 มิ.ย. นี้ ""

อีกที่เหลือประมาณ 1.6ล้าน ต้องส่งให้ประเทศอื่นด้วย เข้าใจถูกไหมคะ",2021-06-02 06:21:03,1399974322223992836,gooisbun,gooisbun,136207766,No Man's Land,,,False,20,109,3502,663,0,2010-04-23 09:01:23,https://pbs.twimg.com/profile_images/2925841967/2135266047e210b367a4570980943e21_normal.jpeg,False,False,th
"The COVID-19 vaccines that are rolling out across the US and the world are our only hope for ending the global pandemic. Don’t wait to get vaccinated. Find out more at: https://t.co/HxLpjSyNfX

#covid19 #coronavirus #coronavaccine #vaccine https://t.co/RbOAEp83Qh",2021-06-01 15:00:13,1399742588849213444,CredibleMeds,CredibleMeds,871987574,"Oro Valley, AZ",http://t.co/ITtcItxwwY,Research & education organization empowering consumers and healthcare professionals to make informed decisions regarding medication safety. Founder: @RayWoosley,False,322,305,152,225,6,2012-10-10 15:23:32,https://pbs.twimg.com/profile_images/2755800512/ddb33e1a69a426594c9e5640e6248913_normal.png,False,False,en
"RT @RyanShead: FREE SHIPPING THIS WEEKEND! 

https://t.co/ldzoUmVmWI

#GetVaccinated #COVID19 #vaccinated https://t.co/vYEnqnivk1",2021-05-31 15:29:29,1399387566751821824,🌊🌊🌊Elli B. 🌊🌊🌊,witchelli,185707019,"Richmond, VA via Jersey ",,"Mom. Mima. Teacher. ArmyVet-91B.Ret med. Jersey Girl.3x CA survivor. RA/PsA/fibroComediaphile, IAN BAGG.S.KING! #BlackLivesMatter #BidenHarris #FBR 🏳️‍🌈",False,4027,5000,131018,40271,27,2010-09-01 16:57:25,https://pbs.twimg.com/profile_images/1375159001604894730/hhXsh9fs_normal.jpg,True,False,en
"RT @RyanShead: FREE SHIPPING THIS WEEKEND! 

https://t.co/ldzoUmVmWI

#GetVaccinated #COVID19 #vaccinated https://t.co/vYEnqnivk1",2021-05-31 05:59:17,1399244069507899395,Free-Press The-Punohu-Report,FPPunohuReport,1269459686983680002,,https://t.co/dPAkvzV7O9,Independent Journalist  NO LISTS BLOCKED  MEDIA INQUIRIES DM  #resist #Biden2020  MAGAS GQP BLOCKED  #nomaga No Beg4$ https://t.co/JUe4DIdxla,False,1106,1736,60763,62758,3,2020-06-07 02:43:36,https://pbs.twimg.com/profile_images/1400930183100702720/iXAiK5gw_normal.jpg,True,False,en
"RT @RyanShead: FREE SHIPPING THIS WEEKEND! 

https://t.co/ldzoUmVmWI

#GetVaccinated #COVID19 #vaccinated https://t.co/vYEnqnivk1",2021-05-31 05:48:47,1399241426077093889,Lynne D.,lad63222,835321415398219778,,,#ProudDemocrat who believes America can have Capitalism w/regulations and Healthcare for All. #WomensRights. #RESIST,False,516,1215,19716,27363,5,2017-02-25 02:51:59,https://pbs.twimg.com/profile_images/1323287882795241474/8xZniR3B_normal.jpg,True,False,en
"RT @RyanShead: FREE SHIPPING THIS WEEKEND! 

https://t.co/ldzoUmVmWI

#GetVaccinated #COVID19 #vaccinated https://t.co/vYEnqnivk1",2021-05-31 05:34:02,1399237713086226438,sar #Atheist #1619Project #EqualityAct,sar_oso,3253228622,"Sacramento, CA",,IF YOU'RE  HERE TO MAKE EXCUSES FOR COPS JUST MOVE ON ALONG! Fuck your kkkristian religion. SCIENCE! #Medicare4All No MAGAts! This Angry Mexican Hates tRump!,False,14576,15915,830694,748032,98,2015-06-23 02:55:54,https://pbs.twimg.com/profile_images/962469358738882560/pCdsjq3R_normal.jpg,False,False,en
"RT @RyanShead: FREE SHIPPING THIS WEEKEND! 

https://t.co/ldzoUmVmWI

#GetVaccinated #COVID19 #vaccinated https://t.co/vYEnqnivk1",2021-05-31 03:41:10,1399209309125283848,KTGOLD,sasysista,238069376,"Eastvale, Ca",,I LOVE ME SOME ME. Mother & Wife family first. FDSC 💎💎💎Shine like a Diamond,False,632,2357,8375,20020,0,2011-01-14 08:38:22,https://pbs.twimg.com/profile_images/1391216763786776580/NjaWYUj1_normal.jpg,True,False,en
"FREE SHIPPING THIS WEEKEND! 

https://t.co/ldzoUmVmWI

#GetVaccinated #COVID19 #vaccinated https://t.co/vYEnqnivk1",2021-05-31 03:34:09,1399207546175455237,Ryan Shead,RyanShead,790624550,"Tucson, AZ",https://t.co/raPwx052OJ,Podcast Host | Mental Health Advocate | Veteran | Arizona House Candidate 2022,False,28369,23467,57944,30400,61,2012-08-30 02:19:05,https://pbs.twimg.com/profile_images/1386188943708737538/4d47q30h_normal.jpg,True,False,en
RT @pchd: Dr. Cullen recently sat down with community members to address some of the more common concerns we are hearing about the COVID-19…,2021-05-30 15:41:28,1399028191189094400,DMDavis,DMDavis18,1062481358788812801,,,,False,14,66,1049,3645,0,2018-11-13 23:04:30,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,True,True,en
RT @pchd: Dr. Cullen recently sat down with community members to address some of the more common concerns we are hearing about the COVID-19…,2021-05-30 00:15:45,1398795226546937861,TAPI,WhyImmunize,74831592,"Phoenix, AZ",https://t.co/MAXvqWm7d0,"The Arizona Partnership for Immunization (TAPI) is a non-profit, state-wide coalition. TAPI develops programs & educates about vaccine preventable diseases.",False,821,172,375,3107,31,2009-09-16 20:39:20,https://pbs.twimg.com/profile_images/1379833297044312067/YQ-pIfCZ_normal.png,False,False,en
"@JayBarbuto Our whole family is #vaccinated 💪 Me, my husband, our two kids, my Mother, father brother in law and his son! #TeamPfizer #TeamModerna",2021-05-29 23:58:17,1398790833726361605,Christine Miller,nailsinarizona1,714241487001636864,"Tucson, AZ",,She/Her. I cuss like a sailor. 🥳 #MamaBear👨‍👩‍👧‍👧 💙#Pride #BidenIsMyPresident 🇺🇸❤️🧡💛💚💙💜 #BlackLivesMatter #WearAMask #Scorpio 🦂♏️,False,120,424,9903,7167,1,2016-03-28 00:03:35,https://pbs.twimg.com/profile_images/1350286368983846913/e2LWfyhY_normal.jpg,False,False,en
"Dr. Cullen recently sat down with community members to address some of the more common concerns we are hearing about the COVID-19 vaccine, inlcuding the speed with which it was developed and made available to the public.

#vaccination #VaxUpPimaCounty https://t.co/xb2q7MhxO3",2021-05-29 19:04:00,1398716773336162307,Pima County Health,pchd,18508569,"Tucson, AZ",https://t.co/WNRMsoTpQP,#Health updates from the Pima County Health Department. Working towards a healthy Pima County: Everyone. Everywhere. Everyday. #PimaCountyHealth,False,7498,596,1228,6246,203,2008-12-31 15:41:19,https://pbs.twimg.com/profile_images/1304503602875002880/NRC8ZsmP_normal.jpg,False,False,en
#StaySafeStayHealthy and #GetVaccinated celebrate responsibly. Happy Memorial Day weekend! 🇺🇸 https://t.co/NjoCNiNd5G,2021-05-29 16:26:57,1398677250724093955,Brian Radford,BrianRadfordAZ,1205733589716852738,"Tucson, AZ",https://t.co/FfvcVTwuxv,"#Democrat Candidate for #Arizona House of Representatives #LD11 #AZLEG 
 🇺🇸 👮‍♂️ 🌊🗽🌵🌎👨‍🏫🆘️ 🏳️‍🌈 👪",False,2808,5000,14170,3159,9,2019-12-14 06:18:02,https://pbs.twimg.com/profile_images/1392161565172920323/QIzJL9ZM_normal.jpg,True,False,en
